clustering coefficient,degree
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.035714286,8
0.857142857,7
0.857142857,7
0.80952381,7
0.761904762,7
0.714285714,7
0.714285714,7
0.666666667,7
0.619047619,7
0.619047619,7
0.619047619,7
0.571428571,7
0.571428571,7
0.571428571,7
0.523809524,7
0.523809524,7
0.523809524,7
0.523809524,7
0.523809524,7
0.476190476,7
0.476190476,7
0.476190476,7
0.476190476,7
0.476190476,7
0.476190476,7
0.476190476,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.428571429,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.380952381,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.333333333,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.285714286,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.238095238,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.19047619,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.142857143,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.095238095,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
0.047619048,7
1,6
1,6
0.866666667,6
0.8,6
0.733333333,6
0.733333333,6
0.666666667,6
0.666666667,6
0.666666667,6
0.666666667,6
0.666666667,6
0.666666667,6
0.6,6
0.6,6
0.6,6
0.6,6
0.6,6
0.6,6
0.6,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.533333333,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.466666667,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.4,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.333333333,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.266666667,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.2,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.133333333,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
0.066666667,6
1,5
1,5
1,5
1,5
1,5
1,5
0.9,5
0.8,5
0.8,5
0.8,5
0.8,5
0.8,5
0.8,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.7,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.6,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.5,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.4,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.3,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.2,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
0.1,5
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
1,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.833333333,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.666666667,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.5,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.333333333,4
0.166666667,4
0.166666667,4
0.166666667,4
